SetId,MemberId,SetDesc,MemberDesc
432,7158,Standard Component Name,Heating Valve Open Status BI
432,836,Standard Component Name,Heating Valve PAO
432,7156,Standard Component Name,Heating Valve Position AI
432,7157,Standard Component Name,Heating Valve Status BI
432,3140,Standard Component Name,Heating Zone 1 Output
432,6170,Standard Component Name,Heating Zone 1 Output v50
432,6782,Standard Component Name,Heating Zone 1 Output v51
432,3132,Standard Component Name,Heating Zone 1 SP Reset
432,3141,Standard Component Name,Heating Zone 2 Output
432,6171,Standard Component Name,Heating Zone 2 Output v50
432,6783,Standard Component Name,Heating Zone 2 Output v51
432,3133,Standard Component Name,Heating Zone 2 SP Reset
432,3142,Standard Component Name,Heating Zone 3 Output
432,6172,Standard Component Name,Heating Zone 3 Output v50
432,6784,Standard Component Name,Heating Zone 3 Output v51
432,3134,Standard Component Name,Heating Zone 3 SP Reset
432,3143,Standard Component Name,Heating Zone 4 Output
432,6173,Standard Component Name,Heating Zone 4 Output v50
432,6785,Standard Component Name,Heating Zone 4 Output v51
432,3135,Standard Component Name,Heating Zone 4 SP Reset
432,3144,Standard Component Name,Heating Zone 5 Output
432,6174,Standard Component Name,Heating Zone 5 Output v50
432,6786,Standard Component Name,Heating Zone 5 Output v51
432,3136,Standard Component Name,Heating Zone 5 SP Reset
432,3145,Standard Component Name,Heating Zone 6 Output
432,6175,Standard Component Name,Heating Zone 6 Output v50
432,6787,Standard Component Name,Heating Zone 6 Output v51
432,3137,Standard Component Name,Heating Zone 6 SP Reset
432,3146,Standard Component Name,Heating Zone 7 Output
432,6176,Standard Component Name,Heating Zone 7 Output v50
432,6788,Standard Component Name,Heating Zone 7 Output v51
432,3138,Standard Component Name,Heating Zone 7 SP Reset
432,3147,Standard Component Name,Heating Zone 8 Output
432,6177,Standard Component Name,Heating Zone 8 Output v50
432,6789,Standard Component Name,Heating Zone 8 Output v51
432,3139,Standard Component Name,Heating Zone 8 SP Reset
432,9191,Standard Component Name,Heating/Cooling Coil Pump Control
432,9298,Standard Component Name,Heating/Cooling Pump 1 Overload BI
432,9310,Standard Component Name,Heating/Cooling Pump 2 Overload BI
432,2564,Standard Component Name,Heating/Cooling Pump Maintenance Switch BI
432,2565,Standard Component Name,Heating/Cooling Pump Overload BI
432,574,Standard Component Name,High Humidity Limit BI
432,9605,Standard Component Name,High OA Heating Lockout Determination
432,9607,Standard Component Name,High OA Supp Lockout Determination
432,8448,Standard Component Name,High Pressure Switch 1 BI
432,8449,Standard Component Name,High Pressure Switch 2 BI
432,8450,Standard Component Name,High Pressure Switch 3 BI
432,8451,Standard Component Name,High Pressure Switch 4 BI
432,8482,Standard Component Name,High Pressure Switch Event
432,575,Standard Component Name,High Static Pressure Fault BI
432,3151,Standard Component Name,High Temp Alarm Pass Through
432,8160,Standard Component Name,High Temperature AI
432,576,Standard Component Name,High Temperature Limit Fault BI
432,9627,Standard Component Name,Hold Run Reset
432,1049,Standard Component Name,Hot Deck Air Humidity Setpoint
432,1107,Standard Component Name,Hot Deck Damper AO
432,7163,Standard Component Name,Hot Deck Damper Closed Status BI
432,7162,Standard Component Name,Hot Deck Damper Open Status BI
432,1108,Standard Component Name,Hot Deck Damper PAO
432,7160,Standard Component Name,Hot Deck Damper Position AI
432,7161,Standard Component Name,Hot Deck Damper Status BI
432,798,Standard Component Name,Hot Deck Damper Stroke Time
432,9106,Standard Component Name,Hot Deck Damper Stroke Time - VAV
432,2709,Standard Component Name,Hot Deck Damper Trouble Detection
432,1115,Standard Component Name,Hot Deck Differential Pressure AI
432,1050,Standard Component Name,Hot Deck Discharge Air Setpoint Reset
432,803,Standard Component Name,Hot Deck Discharge Air Setpoint Reset by EA-T
432,794,Standard Component Name,Hot Deck Discharge Air Setpoint Reset by RA-T
432,1114,Standard Component Name,Hot Deck Flow AI
432,1116,Standard Component Name,Hot Deck Flow Calculation
432,9002,Standard Component Name,Hot Deck Flow Setpoint Override
432,1051,Standard Component Name,Hot Deck Humidity AI
432,1109,Standard Component Name,Hot Deck PAO - Minimum Pulse Width
432,1052,Standard Component Name,Hot Deck Static Pressure AI
432,1053,Standard Component Name,Hot Deck Temperature AI
432,2519,Standard Component Name,Hot Gas Bypass Valve BO
432,2520,Standard Component Name,Hot Gas Bypass Valve Control
432,5769,Standard Component Name,Hot Gas Bypass Valve Control v50
432,8555,Standard Component Name,Hot Gas Reheat AO
432,9205,Standard Component Name,Hot Gas Reheat Output
432,9328,Standard Component Name,Hot Gas Reheat Output LV
432,8349,Standard Component Name,Hot Gas Reheat Valve BO
432,8350,Standard Component Name,Hot Gas Reheat Valve Control
432,1790,Standard Component Name,Hot Water Bldg Diff Pressure AI
432,6322,Standard Component Name,Hot Water Bypass Override Check
432,1791,Standard Component Name,Hot Water Bypass Valve Control
432,5770,Standard Component Name,Hot Water Bypass Valve Control v50
432,6644,Standard Component Name,Hot Water Bypass Valve Control v51
432,1792,Standard Component Name,Hot Water Flow AI
432,9167,Standard Component Name,Hot Water Freeze Stat BI
432,1793,Standard Component Name,Hot Water Mixing Valve Control
432,5771,Standard Component Name,Hot Water Mixing Valve Control v50
432,1174,Standard Component Name,Hot Water Reset by OA-T
432,1794,Standard Component Name,Hot Water System Enable
432,7423,Standard Component Name,Hot Water System Pressure AI
432,8464,Standard Component Name,Hot Water Valve AO
432,780,Standard Component Name,HP Control for Stage HA
432,5772,Standard Component Name,HP Control for Stage HA v50
432,6340,Standard Component Name,HP Entering Temp AI
432,6341,Standard Component Name,HP Leaving Temp AI
432,781,Standard Component Name,HP Staged Compressor FSM
432,782,Standard Component Name,HP ZN-T Sequencing FSM
432,247,Standard Component Name,HP-STAGED COMPRESSOR OUTPUT
432,5773,Standard Component Name,HP-STAGED COMPRESSOR OUTPUT v50
432,6731,Standard Component Name,HP-STAGED COMPRESSOR OUTPUT V51
432,248,Standard Component Name,HP-ZN-T SEQUENCING
432,6645,Standard Component Name,HP-ZN-T SEQUENCING v51
432,2980,Standard Component Name,HR Energy Wheel Alarms
432,2981,Standard Component Name,HR Energy Wheel Blocking Protection
432,3166,Standard Component Name,HR Energy Wheel Command LV
432,9146,Standard Component Name,HR Energy Wheel Interlock
432,2984,Standard Component Name,HR Energy Wheel Status Alarm Determination
432,2795,Standard Component Name,HR Energy Wheel Two Pos Byp Output
432,5774,Standard Component Name,HR Energy Wheel Two Pos Byp Output v50
432,3374,Standard Component Name,Htg Sat Status
432,340,Standard Component Name,HtgClgSequencer FSM
432,456,Standard Component Name,Humidification AO
432,6351,Standard Component Name,Humidification Enum to Prop
432,554,Standard Component Name,Humidification IsAvailable Pass Through
432,524,Standard Component Name,Humidification Max Cap Fract LV
432,5999,Standard Component Name,Humidification Override Check
432,457,Standard Component Name,Humidification PAO
432,2796,Standard Component Name,Humidification Pump Alarms
432,2797,Standard Component Name,Humidification Pump Blocking Protection
432,3167,Standard Component Name,Humidification Pump Command LV
432,9147,Standard Component Name,Humidification Pump Interlock
432,2982,Standard Component Name,Humidification Pump Lockout Switch BI
432,2983,Standard Component Name,Humidification Pump Overload BI
432,2985,Standard Component Name,Humidification Pump Status Alarm Determination
432,202,Standard Component Name,Humidification Sequencer FSM
432,375,Standard Component Name,Humidification Sequencing
432,766,Standard Component Name,Humidification Setpoint
432,458,Standard Component Name,Humidification Stage 1 BO
432,459,Standard Component Name,Humidification Stage 2 BO
432,460,Standard Component Name,Humidification Stage 3 BO
432,461,Standard Component Name,Humidification Stage 4 BO
432,5998,Standard Component Name,Humidification Staged Override Check 01
432,6163,Standard Component Name,Humidification Staged Override Check 04
432,2567,Standard Component Name,Humidifier Alarm BI
432,1120,Standard Component Name,Humidifier Enable BO
432,2568,Standard Component Name,Humidifier Maintenance Switch BI
432,2569,Standard Component Name,Humidifier Overload BI
432,2566,Standard Component Name,Humidifier Status BI
432,525,Standard Component Name,Humidity Control Status LV
432,9693,Standard Component Name,Humidity Offset
432,2798,Standard Component Name,Humidity Scrubber Output
432,5775,Standard Component Name,Humidity Scrubber Output v50
432,6646,Standard Component Name,Humidity Scrubber Output v51
432,8549,Standard Component Name,Humidity Sensor AI
432,6384,Standard Component Name,Humidity Sequencer FSM
432,6386,Standard Component Name,Humidity Sequencing
432,1795,Standard Component Name,HW Bypass Valve AO
432,7167,Standard Component Name,HW Bypass Valve Closed Status BI
432,7166,Standard Component Name,HW Bypass Valve Open Status BI
432,7164,Standard Component Name,HW Bypass Valve Position AI
432,7165,Standard Component Name,HW Bypass Valve Status BI
432,6319,Standard Component Name,HW Mixing Override Check
432,1796,Standard Component Name,HW Mixing Valve AO
432,7171,Standard Component Name,HW Mixing Valve Closed Status BI
432,7751,Standard Component Name,HW Mixing Valve Control
432,7170,Standard Component Name,HW Mixing Valve Open Status BI
432,7168,Standard Component Name,HW Mixing Valve Position AI
432,7169,Standard Component Name,HW Mixing Valve Status BI
432,7375,Standard Component Name,HW Primary Min Flow Control
432,4838,Standard Component Name,HW Pump 1 Control
432,9653,Standard Component Name,HW Pump 1 Interlock
432,4839,Standard Component Name,HW Pump 2 Control
432,9654,Standard Component Name,HW Pump 2 Interlock
432,4840,Standard Component Name,HW Pump 3 Control
432,9655,Standard Component Name,HW Pump 3 Interlock
432,4841,Standard Component Name,HW Pump 4 Control
432,9656,Standard Component Name,HW Pump 4 Interlock
432,9657,Standard Component Name,HW Pump 5 Interlock
432,9658,Standard Component Name,HW Pump 6 Interlock
432,9659,Standard Component Name,HW Pump 7 Interlock
432,9660,Standard Component Name,HW Pump 8 Interlock
432,6698,Standard Component Name,HW Pump Differential Pressure Control
432,6205,Standard Component Name,HWP Override Check
432,6206,Standard Component Name,HWP Override Check 04
432,6207,Standard Component Name,HWP Override Check 08
432,4842,Standard Component Name,HWP1 Alarm Status
432,4843,Standard Component Name,HWP1 Status Determination
432,4844,Standard Component Name,HWP2 Alarm Status
432,4845,Standard Component Name,HWP2 Status Determination
432,4846,Standard Component Name,HWP3 Alarm Status
432,4847,Standard Component Name,HWP3 Status Determination
432,4848,Standard Component Name,HWP4 Alarm Status
432,4849,Standard Component Name,HWP4 Status Determination
432,7557,Standard Component Name,Hx 1 CHW ISO Valve BO
432,7589,Standard Component Name,Hx 1 Command LV
432,7561,Standard Component Name,Hx 1 CW ISO Valve BO
432,7626,Standard Component Name,Hx 1 Totalization
432,7558,Standard Component Name,Hx 2 CHW ISO Valve BO
432,7590,Standard Component Name,Hx 2 Command LV
432,7562,Standard Component Name,Hx 2 CW ISO Valve BO
432,7627,Standard Component Name,Hx 2 Totalization
432,7559,Standard Component Name,Hx 3 CHW ISO Valve BO
432,7591,Standard Component Name,Hx 3 Command LV
432,7563,Standard Component Name,Hx 3 CW ISO Valve BO
432,7628,Standard Component Name,Hx 3 Totalization
432,7560,Standard Component Name,Hx 4 CHW ISO Valve BO
432,7592,Standard Component Name,Hx 4 Command LV
432,7564,Standard Component Name,Hx 4 CW ISO Valve BO
432,7629,Standard Component Name,Hx 4 Totalization
432,2614,Standard Component Name,HX Alarm BI
432,8159,Standard Component Name,Hx Avail Capacity LV
432,1797,Standard Component Name,HX Bypass Temp AI
432,1187,Standard Component Name,HX Bypass Temperature
432,7491,Standard Component Name,Hx CHW 1 IsoVlv Status BI
432,7492,Standard Component Name,Hx CHW 2 IsoVlv Status BI
432,7493,Standard Component Name,Hx CHW 3 IsoVlv Status BI
432,7494,Standard Component Name,Hx CHW 4 IsoVlv Status BI
432,7650,Standard Component Name,Hx CHW Pmp 1 Alarm
432,7479,Standard Component Name,Hx CHW Pmp 1 Control
432,7651,Standard Component Name,Hx CHW Pmp 2 Alarm
432,7480,Standard Component Name,Hx CHW Pmp 2 Control
432,7652,Standard Component Name,Hx CHW Pmp 3 Alarm
432,7481,Standard Component Name,Hx CHW Pmp 3 Control
432,7653,Standard Component Name,Hx CHW Pmp 4 Alarm
432,7482,Standard Component Name,Hx CHW Pmp 4 Control
432,7662,Standard Component Name,Hx CHW Pump 1 Block Protect
432,7654,Standard Component Name,Hx CHW Pump 1 Interlock
432,7658,Standard Component Name,Hx CHW Pump 1 Totalization
432,7663,Standard Component Name,Hx CHW Pump 2 Block Protect
432,7655,Standard Component Name,Hx CHW Pump 2 Interlock
432,7659,Standard Component Name,Hx CHW Pump 2 Totalization
432,7664,Standard Component Name,Hx CHW Pump 3 Block Protect
432,7656,Standard Component Name,Hx CHW Pump 3 Interlock
432,7660,Standard Component Name,Hx CHW Pump 3 Totalization
432,7665,Standard Component Name,Hx CHW Pump 4 Block Protect
432,7657,Standard Component Name,Hx CHW Pump 4 Interlock
432,7661,Standard Component Name,Hx CHW Pump 4 Totalization
432,7687,Standard Component Name,Hx Count Check
432,8396,Standard Component Name,Hx CPO-30 Enable Switch
432,8212,Standard Component Name,Hx Current Cap LV
432,7495,Standard Component Name,Hx CW 1 IsoVlv Status BI
432,7496,Standard Component Name,Hx CW 2 IsoVlv Status BI
432,7497,Standard Component Name,Hx CW 3 IsoVlv Status BI
432,7498,Standard Component Name,Hx CW 4 IsoVlv Status BI
432,8579,Standard Component Name,Hx CW Minimum Flow LV
432,7634,Standard Component Name,Hx CW Pmp 1 Alarm
432,7691,Standard Component Name,Hx CW Pmp 1 Control
432,7635,Standard Component Name,Hx CW Pmp 2 Alarm
432,7692,Standard Component Name,Hx CW Pmp 2 Control
432,7636,Standard Component Name,Hx CW Pmp 3 Alarm
432,7693,Standard Component Name,Hx CW Pmp 3 Control
432,7637,Standard Component Name,Hx CW Pmp 4 Alarm
432,7694,Standard Component Name,Hx CW Pmp 4 Control
432,7646,Standard Component Name,Hx CW Pump 1 Block Protect
432,7638,Standard Component Name,Hx CW Pump 1 Interlock
432,7642,Standard Component Name,Hx CW Pump 1 Totalization
432,7647,Standard Component Name,Hx CW Pump 2 Block Protect
432,7639,Standard Component Name,Hx CW Pump 2 Interlock
432,7643,Standard Component Name,Hx CW Pump 2 Totalization
